year,month,day,hour,sim_flow_cfs,flow_cfs
1984,11,4,0,130.27339266713892,NA
1984,11,4,6,132.05454486405677,NA
1984,11,4,12,132.99041002785603,NA
1984,11,4,18,132.9775831004921,NA
1984,11,5,0,131.29449280614537,NA
1984,11,5,6,130.1190146790894,NA
1984,11,5,12,129.11006362605383,NA
1984,11,5,18,128.15314317619345,NA
1984,11,6,0,126.0922091831111,NA
1984,11,6,6,125.9516877189247,NA
1984,11,6,12,125.69277821748281,NA
1984,11,6,18,125.47771792650997,NA
1984,11,7,0,124.73099792323568,NA
1984,11,7,6,126.97875216646104,NA
1984,11,7,12,128.76806772374965,NA
1984,11,7,18,130.64956562977665,NA
1984,11,8,0,130.94714368656656,NA
1984,11,8,6,133.20747293890346,NA
1984,11,8,12,134.89467145963994,NA
1984,11,8,18,135.05118389911394,NA
1984,11,9,0,133.72889156034563,NA
1984,11,9,6,133.37985974851512,NA
1984,11,9,12,133.15190007659987,NA
1984,11,9,18,132.93443387602844,NA
1984,11,10,0,131.15064617699278,NA
1984,11,10,6,129.81796269584777,NA
1984,11,10,12,128.66048353692685,NA
1984,11,10,18,129.531052290484,NA
1984,11,11,0,128.86569336700768,NA
1984,11,11,6,127.74831923145024,NA
1984,11,11,12,125.818091201271,NA
1984,11,11,18,123.89083381301356,NA
1984,11,12,0,121.23941966945786,NA
1984,11,12,6,119.74064800784107,NA
1984,11,12,12,118.897927994982,NA
1984,11,12,18,118.83288810762946,NA
1984,11,13,0,118.18694273933876,NA
1984,11,13,6,120.3028881349579,NA
1984,11,13,12,124.06802277250262,NA
1984,11,13,18,128.2625261063708,NA
1984,11,14,0,131.61028983734118,NA
1984,11,14,6,136.27654410458217,NA
1984,11,14,12,140.29843998535696,NA
1984,11,14,18,142.44098790060022,NA
1984,11,15,0,141.7008704085749,NA
1984,11,15,6,140.93093611691464,NA
1984,11,15,12,139.6526574237688,NA
1984,11,15,18,138.1574579870783,NA
1984,11,16,0,135.50768770281212,NA
1984,11,16,6,133.98937666838174,NA
1984,11,16,12,132.36807567235624,NA
1984,11,16,18,130.78696247500366,NA
1984,11,17,0,129.04748702508294,NA
1984,11,17,6,127.61721041769098,NA
1984,11,17,12,126.6105565688597,NA
1984,11,17,18,126.06885338034294,NA
1984,11,18,0,125.0035402954441,NA
1984,11,18,6,123.75245912096561,NA
1984,11,18,12,122.39123628185985,NA
1984,11,18,18,121.00865659954059,NA
1984,11,19,0,119.42945942194545,NA
1984,11,19,6,118.12828659429084,NA
1984,11,19,12,117.07242472302407,NA
1984,11,19,18,116.19355072023998,NA
1984,11,20,0,115.04094962949702,NA
1984,11,20,6,113.98677095451983,NA
1984,11,20,12,112.88444663404775,NA
1984,11,20,18,111.78281935738502,NA
1984,11,21,0,110.52420311785934,NA
1984,11,21,6,109.5219248657124,NA
1984,11,21,12,108.79132308803635,NA
1984,11,21,18,108.22887619546647,NA
1984,11,22,0,107.38198661269016,NA
1984,11,22,6,106.6234162146308,NA
1984,11,22,12,106.09012195209,NA
1984,11,22,18,105.68384427343261,NA
1984,11,23,0,104.94500198218263,NA
1984,11,23,6,104.25313529603744,NA
1984,11,23,12,103.87072678212932,NA
1984,11,23,18,104.35478284007695,NA
1984,11,24,0,104.3579370945679,NA
1984,11,24,6,104.528795988715,NA
1984,11,24,12,110.25197524910911,NA
1984,11,24,18,121.17411168377267,NA
1984,11,25,0,125.05347528993495,NA
1984,11,25,6,122.07503153178648,NA
1984,11,25,12,117.03117810643951,NA
1984,11,25,18,112.59174789956505,NA
1984,11,26,0,109.05933290292026,NA
1984,11,26,6,106.65909590906789,NA
1984,11,26,12,104.91634376622949,NA
1984,11,26,18,103.59056940625976,NA
1984,11,27,0,102.3304502998071,NA
1984,11,27,6,101.39735718405979,NA
1984,11,27,12,100.54749666513385,NA
1984,11,27,18,104.769984407664,NA
1984,11,28,0,108.11509581971363,NA
1984,11,28,6,109.35625559016127,NA
1984,11,28,12,108.39871021302321,NA
1984,11,28,18,106.37097611437015,NA
1984,11,29,0,103.99533616555016,NA
1984,11,29,6,101.88759493267142,NA
1984,11,29,12,101.84541390788725,NA
1984,11,29,18,101.40632061240423,NA
1984,11,30,0,99.93028906310772,NA
1984,11,30,6,98.46880397394267,NA
1984,11,30,12,97.18393748941854,NA
1984,11,30,18,98.13371968982571,NA
1984,12,1,0,98.15624431796375,NA
1984,12,1,6,97.1933394409938,NA
1984,12,1,12,95.92452369217312,NA
1984,12,1,18,94.75465923599009,NA
1984,12,2,0,93.61036291751807,NA
1984,12,2,6,92.80466992326095,NA
1984,12,2,12,92.11758970933802,NA
1984,12,2,18,91.50637503838236,NA
1984,12,3,0,90.77945931407089,NA
1984,12,3,6,90.2460580021952,NA
1984,12,3,12,89.73411303337197,NA
1984,12,3,18,89.23739844206203,NA
1984,12,4,0,88.59392558730377,NA
1984,12,4,6,88.12144320171987,NA
1984,12,4,12,87.65893943356319,NA
1984,12,4,18,87.20689671447381,NA
1984,12,5,0,86.60813366148511,NA
1984,12,5,6,86.17484547322822,NA
1984,12,5,12,85.75062352861845,NA
1984,12,5,18,85.33498698629116,NA
1984,12,6,0,84.77494984118881,NA
1984,12,6,6,84.37639815060525,NA
1984,12,6,12,83.98609466466056,NA
1984,12,6,18,83.60360294660777,NA
1984,12,7,0,83.0788243720632,NA
1984,12,7,6,82.71185603133942,NA
1984,12,7,12,82.3524200573141,NA
1984,12,7,18,82.00008831422224,NA
1984,12,8,0,81.50743765135712,NA
1984,12,8,6,81.16920409558836,NA
1984,12,8,12,80.83786206551768,NA
1984,12,8,18,82.16175098524536,NA
1984,12,9,0,82.57228928760678,NA
1984,12,9,6,82.08170119141967,NA
1984,12,9,12,81.28390169176221,NA
1984,12,9,18,82.19287861095161,NA
1984,12,10,0,82.31447485897549,NA
1984,12,10,6,81.64587246834354,NA
1984,12,10,12,80.74992198882165,NA
1984,12,10,18,81.41509205269362,NA
1984,12,11,0,82.04037448189898,NA
1984,12,11,6,81.72486180449647,NA
1984,12,11,12,80.82716959525632,NA
1984,12,11,18,79.9056907375099,NA
1984,12,12,0,79.00913490678916,NA
1984,12,12,6,78.43511094883182,NA
1984,12,12,12,77.99289047335938,NA
1984,12,12,18,77.636133168201,NA
1984,12,13,0,77.189522993819807,NA
1984,12,13,6,76.91332029080425,NA
1984,12,13,12,76.65448288728493,NA
1984,12,13,18,76.40718744304434,NA
1984,12,14,0,76.02865535236263,NA
1984,12,14,6,75.79458933314206,NA
1984,12,14,12,75.5651905329819,NA
1984,12,14,18,75.34047279699195,NA
1984,12,15,0,74.98299346674865,NA
1984,12,15,6,74.76633369169097,NA
1984,12,15,12,74.55364166895166,NA
1984,12,15,18,74.34455177324615,NA
1984,12,16,0,74.00369748646708,NA
1984,12,16,6,73.80174173868281,NA
1984,12,16,12,73.60341837593407,NA
1984,12,16,18,73.40841180856683,NA
1984,12,17,0,73.38575422061528,NA
1984,12,17,6,73.1964663163535,NA
1984,12,17,12,73.01054414157241,NA
1984,12,17,18,72.82768811844176,NA
1984,12,18,0,72.81515339155587,NA
1984,12,18,6,72.63753454255571,NA
1984,12,18,12,72.46305014295578,NA
1984,12,18,18,72.29137336889696,NA
1984,12,19,0,72.28814685598788,NA
1984,12,19,6,72.12128297723758,NA
1984,12,19,12,71.95732158802484,NA
1984,12,19,18,71.79596879557333,NA
1984,12,20,0,71.80128102341367,NA
1984,12,20,6,71.64433584762469,NA
1984,12,20,12,71.49009494328185,NA
1984,12,20,18,71.33824990807662,NA
1984,12,21,0,71.35143630932039,NA
1984,12,21,6,71.20364461902746,NA
1984,12,21,12,71.05835684609646,NA
1984,12,21,18,70.9152983969424,NA
1984,12,22,0,70.93573321005037,NA
1984,12,22,6,70.79638853225778,NA
1984,12,22,12,70.65939134511413,NA
1984,12,22,18,70.52443697717744,NA
1984,12,23,0,70.55153886527594,NA
1984,12,23,6,70.42000977131333,NA
1984,12,23,12,70.29065969916431,NA
1984,12,23,18,70.16321451005237,NA
1984,12,24,0,70.19646235692035,NA
1984,12,24,6,70.07214787269899,NA
1984,12,24,12,69.94988963212394,NA
1984,12,24,18,69.82938678342144,NA
1984,12,25,0,69.86829189192302,NA
1984,12,25,6,69.75067106558957,NA
1984,12,25,12,69.6349651750974,NA
1984,12,25,18,69.52089271584563,NA
1984,12,26,0,69.56502849413269,NA
1984,12,26,6,69.4535996794991,NA
1984,12,26,12,69.34396819475548,NA
1984,12,26,18,69.23585598108434,NA
1984,12,27,0,69.28481585178373,NA
1984,12,27,6,69.17913212761088,NA
1984,12,27,12,69.07513531946918,NA
1984,12,27,18,68.97255131922707,NA
1984,12,28,0,69.02597275045925,NA
1984,12,28,6,68.92562016986443,NA
1984,12,28,12,68.82685524224041,NA
1984,12,28,18,68.72939653793445,NA
1984,12,29,0,68.78693312749273,NA
1984,12,29,6,68.69153506862644,NA
1984,12,29,12,68.59761637764116,NA
1984,12,29,18,68.50493081923067,NA
1984,12,30,0,68.56627577882348,NA
1984,12,30,6,68.47548604718862,NA
1984,12,30,12,68.38608588864624,NA
1984,12,30,18,68.29782494330263,NA
1984,12,31,0,68.36270162470396,NA
1984,12,31,6,68.27617122968248,NA
1984,12,31,12,68.19098880776679,NA
1984,12,31,18,68.10684406027147,NA
1985,1,1,0,68.17499050807784,NA
1985,1,1,6,68.09245780225791,NA
1985,1,1,12,68.0111845020094,NA
1985,1,1,18,67.93087531300411,NA
1985,1,2,0,68.00204795757718,NA
1985,1,2,6,67.92321724084863,NA
1985,1,2,12,67.84557846898262,NA
1985,1,2,18,67.76884683547905,NA
1985,1,3,0,67.84282192626077,NA
1985,1,3,6,67.76745742526552,NA
1985,1,3,12,67.69321792265008,NA
1985,1,3,18,67.61984035281401,NA
1985,1,4,0,67.69640624021885,NA
1985,1,4,6,67.62427498795856,NA
1985,1,4,12,67.55320295377217,NA
1985,1,4,18,67.48293441126029,NA
1985,1,5,0,67.56192343094857,NA
1985,1,5,6,67.49280595119298,NA
1985,1,5,12,67.42469560691426,NA
1985,1,5,18,67.3573463083309,NA
1985,1,6,0,67.43857487665353,NA
1985,1,6,6,67.37227348117426,NA
1985,1,6,12,67.30693659045284,NA
1985,1,6,18,67.24230268294609,NA
1985,1,7,0,67.32561258272871,NA
1985,1,7,6,67.2619517160185,NA
1985,1,7,12,67.19920164660509,NA
1985,1,7,18,67.13711751028964,NA
1985,1,8,0,67.22237069538524,NA
1985,1,8,6,67.16117428471445,NA
1985,1,8,12,67.10085458477432,NA
1985,1,8,18,67.04115693237017,NA
1985,1,9,0,67.12821101237454,NA
1985,1,9,6,67.06932481243832,NA
1985,1,9,12,67.01128245640524,NA
1985,1,9,18,66.95382125758992,NA
1985,1,10,0,67.04255036483872,NA
1985,1,10,6,66.98582803150659,NA
1985,1,10,12,66.92992381760867,NA
1985,1,10,18,66.87455565389618,NA
1985,1,11,0,66.96484309220891,NA
1985,1,11,6,66.91015901694432,NA
1985,1,11,12,66.85625464975107,NA
1985,1,11,18,66.80285405354577,NA
1985,1,12,0,66.8945881318384,NA
1985,1,12,6,66.84181715783473,NA
1985,1,12,12,66.78978596727687,NA
1985,1,12,18,66.73823468123027,NA
1985,1,13,0,66.83133190557263,NA
1985,1,13,6,66.78035133558436,NA
1985,1,13,12,66.73008346096597,NA
1985,1,13,18,66.68027343661767,NA
1985,1,14,0,66.7746245312065,NA
1985,1,14,6,66.72532911818392,NA
1985,1,14,12,66.67672830327642,NA
1985,1,14,18,66.6285582080431,NA
1985,1,15,0,66.7240844893131,NA
1985,1,15,6,66.6763837717803,NA
