year,month,day,hour,flow_cfs,Source
2014,8,31,12,37.9,USGS_13105000
2014,8,31,18,35.9,USGS_13105000
2014,9,1,0,35.9,USGS_13105000
2014,9,1,6,35.9,USGS_13105000
2014,9,1,12,36.9,USGS_13105000
2014,9,1,18,34.9,USGS_13105000
2014,9,2,0,34.9,USGS_13105000
2014,9,2,6,33.9,USGS_13105000
2014,9,2,12,34.9,USGS_13105000
2014,9,2,18,38.9,USGS_13105000
2014,9,3,0,40.9,USGS_13105000
2014,9,3,6,40.9,USGS_13105000
2014,9,3,12,41.9,USGS_13105000
2014,9,3,18,40.9,USGS_13105000
2014,9,4,0,41.9,USGS_13105000
2014,9,4,6,41.9,USGS_13105000
2014,9,4,12,41.9,USGS_13105000
2014,9,4,18,39.9,USGS_13105000
2014,9,5,0,38.9,USGS_13105000
2014,9,5,6,33,USGS_13105000
2014,9,5,12,40.9,USGS_13105000
2014,9,5,18,41.9,USGS_13105000
2014,9,6,0,40.9,USGS_13105000
2014,9,6,6,41.9,USGS_13105000
2014,9,6,12,44,USGS_13105000
2014,9,6,18,40.9,USGS_13105000
2014,9,7,0,43,USGS_13105000
2014,9,7,6,43,USGS_13105000
2014,9,7,12,44,USGS_13105000
2014,9,7,18,44,USGS_13105000
2014,9,8,0,41.9,USGS_13105000
2014,9,8,6,41.9,USGS_13105000
2014,9,8,12,41.9,USGS_13105000
2014,9,8,18,41.9,USGS_13105000
2014,9,9,0,41.9,USGS_13105000
2014,9,9,6,41.9,USGS_13105000
2014,9,9,12,43,USGS_13105000
2014,9,9,18,41.9,USGS_13105000
2014,9,10,0,40.9,USGS_13105000
2014,9,10,6,40.9,USGS_13105000
2014,9,10,12,39.9,USGS_13105000
2014,9,10,18,39.9,USGS_13105000
2014,9,11,0,33,USGS_13105000
2014,9,11,6,33.9,USGS_13105000
2014,9,11,12,36.9,USGS_13105000
2014,9,11,18,37.9,USGS_13105000
2014,9,12,0,33,USGS_13105000
2014,9,12,6,34.9,USGS_13105000
2014,9,12,12,34.9,USGS_13105000
2014,9,12,18,37.9,USGS_13105000
2014,9,13,0,32.1,USGS_13105000
2014,9,13,6,36.9,USGS_13105000
2014,9,13,12,36.9,USGS_13105000
2014,9,13,18,36.9,USGS_13105000
2014,9,14,0,33,USGS_13105000
2014,9,14,6,32.1,USGS_13105000
2014,9,14,12,33,USGS_13105000
2014,9,14,18,37.9,USGS_13105000
2014,9,15,0,33.9,USGS_13105000
2014,9,15,6,33,USGS_13105000
2014,9,15,12,39.9,USGS_13105000
2014,9,15,18,38.9,USGS_13105000
2014,9,16,0,35.9,USGS_13105000
2014,9,16,6,43,USGS_13105000
2014,9,16,12,35.9,USGS_13105000
2014,9,16,18,39.9,USGS_13105000
2014,9,17,0,34.9,USGS_13105000
2014,9,17,6,37.9,USGS_13105000
2014,9,17,12,37.9,USGS_13105000
2014,9,17,18,37.9,USGS_13105000
2014,9,18,0,39.9,USGS_13105000
2014,9,18,6,35.9,USGS_13105000
2014,9,18,12,38.9,USGS_13105000
2014,9,18,18,35.9,USGS_13105000
2014,9,19,0,36.9,USGS_13105000
2014,9,19,6,35.9,USGS_13105000
2014,9,19,12,43,USGS_13105000
2014,9,19,18,36.9,USGS_13105000
2014,9,20,0,33,USGS_13105000
2014,9,20,6,37.9,USGS_13105000
2014,9,20,12,35.9,USGS_13105000
2014,9,20,18,34.9,USGS_13105000
2014,9,21,0,33.9,USGS_13105000
2014,9,21,6,34.9,USGS_13105000
2014,9,21,12,34.9,USGS_13105000
2014,9,21,18,39.9,USGS_13105000
2014,9,22,0,36.9,USGS_13105000
2014,9,22,6,36.9,USGS_13105000
2014,9,22,12,35.9,USGS_13105000
2014,9,22,18,39.9,USGS_13105000
2014,9,23,0,36.9,USGS_13105000
2014,9,23,6,34.9,USGS_13105000
2014,9,23,12,37.9,USGS_13105000
2014,9,23,18,33.9,USGS_13105000
2014,9,24,0,34.9,USGS_13105000
2014,9,24,6,35.9,USGS_13105000
2014,9,24,12,36.9,USGS_13105000
2014,9,24,18,33,USGS_13105000
2014,9,25,0,34.9,USGS_13105000
2014,9,25,6,34.9,USGS_13105000
2014,9,25,12,35.9,USGS_13105000
2014,9,25,18,36.9,USGS_13105000
2014,9,26,0,39.9,USGS_13105000
2014,9,26,6,35.9,USGS_13105000
2014,9,26,12,38.9,USGS_13105000
2014,9,26,18,35.9,USGS_13105000
2014,9,27,0,39.9,USGS_13105000
2014,9,27,6,37.9,USGS_13105000
2014,9,27,12,39.9,USGS_13105000
2014,9,27,18,36.9,USGS_13105000
2014,9,28,0,38.9,USGS_13105000
2014,9,28,6,44,USGS_13105000
2014,9,28,12,41.9,USGS_13105000
2014,9,28,18,38.9,USGS_13105000
2014,9,29,0,37.9,USGS_13105000
2014,9,29,6,38.9,USGS_13105000
2014,9,29,12,41.9,USGS_13105000
2014,9,29,18,39.9,USGS_13105000
2014,9,30,0,41.9,USGS_13105000
2014,9,30,6,44,USGS_13105000
2014,9,30,12,43,USGS_13105000
2014,9,30,18,45.1,USGS_13105000
2014,10,1,0,39.9,USGS_13105000
2014,10,1,6,41.9,USGS_13105000
2014,10,1,12,46.2,USGS_13105000
2014,10,1,18,41.9,USGS_13105000
2014,10,2,0,41.9,USGS_13105000
2014,10,2,6,39.9,USGS_13105000
2014,10,2,12,44,USGS_13105000
2014,10,2,18,41.9,USGS_13105000
2014,10,3,0,40.9,USGS_13105000
2014,10,3,6,39.9,USGS_13105000
2014,10,3,12,44,USGS_13105000
2014,10,3,18,41.9,USGS_13105000
2014,10,4,0,38.9,USGS_13105000
2014,10,4,6,41.9,USGS_13105000
2014,10,4,12,38.9,USGS_13105000
2014,10,4,18,38.9,USGS_13105000
2014,10,5,0,39.9,USGS_13105000
2014,10,5,6,41.9,USGS_13105000
2014,10,5,12,41.9,USGS_13105000
2014,10,5,18,40.9,USGS_13105000
2014,10,6,0,38.9,USGS_13105000
2014,10,6,6,39.9,USGS_13105000
2014,10,6,12,41.9,USGS_13105000
2014,10,6,18,44,USGS_13105000
2014,10,7,0,39.9,USGS_13105000
2014,10,7,6,41.9,USGS_13105000
2014,10,7,12,38.9,USGS_13105000
2014,10,7,18,37.9,USGS_13105000
2014,10,8,0,36.9,USGS_13105000
2014,10,8,6,37.9,USGS_13105000
2014,10,8,12,37.9,USGS_13105000
2014,10,8,18,37.9,USGS_13105000
2014,10,9,0,37.9,USGS_13105000
2014,10,9,6,36.9,USGS_13105000
2014,10,9,12,37.9,USGS_13105000
2014,10,9,18,36.9,USGS_13105000
2014,10,10,0,35.9,USGS_13105000
2014,10,10,6,34.9,USGS_13105000
2014,10,10,12,35.9,USGS_13105000
2014,10,10,18,35.9,USGS_13105000
2014,10,11,0,34.9,USGS_13105000
2014,10,11,6,34.9,USGS_13105000
2014,10,11,12,35.9,USGS_13105000
2014,10,11,18,34.9,USGS_13105000
2014,10,12,0,34.9,USGS_13105000
2014,10,12,6,35.9,USGS_13105000
2014,10,12,12,35.9,USGS_13105000
2014,10,12,18,34.9,USGS_13105000
2014,10,13,0,35.9,USGS_13105000
2014,10,13,6,36.9,USGS_13105000
2014,10,13,12,35.9,USGS_13105000
2014,10,13,18,35.9,USGS_13105000
2014,10,14,0,36.9,USGS_13105000
2014,10,14,6,36.9,USGS_13105000
2014,10,14,12,36.9,USGS_13105000
2014,10,14,18,36.9,USGS_13105000
2014,10,15,0,35.9,USGS_13105000
2014,10,15,6,36.9,USGS_13105000
2014,10,15,12,36.9,USGS_13105000
2014,10,15,18,37.9,USGS_13105000
2014,10,16,0,36.9,USGS_13105000
2014,10,16,6,37.9,USGS_13105000
2014,10,16,12,38.9,USGS_13105000
2014,10,16,18,38.9,USGS_13105000
2014,10,17,0,39.9,USGS_13105000
2014,10,17,6,39.9,USGS_13105000
2014,10,17,12,40.9,USGS_13105000
2014,10,17,18,39.9,USGS_13105000
2014,10,18,0,41.9,USGS_13105000
2014,10,18,6,39.9,USGS_13105000
2014,10,18,12,40.9,USGS_13105000
2014,10,18,18,41.9,USGS_13105000
2014,10,19,0,40.9,USGS_13105000
2014,10,19,6,41.9,USGS_13105000
2014,10,19,12,40.9,USGS_13105000
2014,10,19,18,40.9,USGS_13105000
2014,10,20,0,41.9,USGS_13105000
2014,10,20,6,41.9,USGS_13105000
2014,10,20,12,41.9,USGS_13105000
2014,10,20,18,40.9,USGS_13105000
2014,10,21,0,41.9,USGS_13105000
2014,10,21,6,41.9,USGS_13105000
2014,10,21,12,41.9,USGS_13105000
2014,10,21,18,41.9,USGS_13105000
2014,10,22,0,40.9,USGS_13105000
2014,10,22,6,41.9,USGS_13105000
2014,10,22,12,43,USGS_13105000
2014,10,22,18,44,USGS_13105000
2014,10,23,0,43,USGS_13105000
2014,10,23,6,41.9,USGS_13105000
2014,10,23,12,43,USGS_13105000
2014,10,23,18,43,USGS_13105000
2014,10,24,0,43,USGS_13105000
2014,10,24,6,41.9,USGS_13105000
2014,10,24,12,43,USGS_13105000
2014,10,24,18,43,USGS_13105000
2014,10,25,0,41.9,USGS_13105000
2014,10,25,6,41.9,USGS_13105000
2014,10,25,12,41.9,USGS_13105000
2014,10,25,18,40.9,USGS_13105000
2014,10,26,0,39.9,USGS_13105000
2014,10,26,6,40.9,USGS_13105000
2014,10,26,12,41.9,USGS_13105000
2014,10,26,18,43,USGS_13105000
2014,10,27,0,43,USGS_13105000
2014,10,27,6,41.9,USGS_13105000
2014,10,27,12,43,USGS_13105000
2014,10,27,18,44,USGS_13105000
2014,10,28,0,41.9,USGS_13105000
2014,10,28,6,43,USGS_13105000
2014,10,28,12,44,USGS_13105000
2014,10,28,18,44,USGS_13105000
2014,10,29,0,45.1,USGS_13105000
2014,10,29,6,44,USGS_13105000
2014,10,29,12,45.1,USGS_13105000
2014,10,29,18,45.1,USGS_13105000
2014,10,30,0,44,USGS_13105000
2014,10,30,6,44,USGS_13105000
2014,10,30,12,45.1,USGS_13105000
2014,10,30,18,45.1,USGS_13105000
2014,10,31,0,43,USGS_13105000
2014,10,31,6,44,USGS_13105000
2014,10,31,12,44,USGS_13105000
2014,10,31,18,45.1,USGS_13105000
2014,11,1,0,44,USGS_13105000
2014,11,1,6,44,USGS_13105000
2014,11,1,12,44,USGS_13105000
2014,11,1,18,44,USGS_13105000
2014,11,2,0,44,USGS_13105000
2014,11,2,6,46.2,USGS_13105000
2014,11,2,12,45.1,USGS_13105000
2014,11,2,18,47.3,USGS_13105000
2014,11,3,0,46.2,USGS_13105000
2014,11,3,6,45.1,USGS_13105000
2014,11,3,12,46.2,USGS_13105000
2014,11,3,18,46.2,USGS_13105000
2014,11,4,0,46.2,USGS_13105000
2014,11,4,6,46.2,USGS_13105000
2014,11,4,12,45.1,USGS_13105000
2014,11,4,18,45.1,USGS_13105000
2014,11,5,0,45.1,USGS_13105000
2014,11,5,6,46.2,USGS_13105000
2014,11,5,12,46.2,USGS_13105000
2014,11,5,18,46.2,USGS_13105000
2014,11,6,0,44,USGS_13105000
2014,11,6,6,45.1,USGS_13105000
2014,11,6,12,46.2,USGS_13105000
2014,11,6,18,45.1,USGS_13105000
2014,11,7,0,45.1,USGS_13105000
2014,11,7,6,46.2,USGS_13105000
2014,11,7,12,46.2,USGS_13105000
2014,11,7,18,47.3,USGS_13105000
2014,11,8,0,44,USGS_13105000
2014,11,8,6,45.1,USGS_13105000
2014,11,8,12,45.1,USGS_13105000
2014,11,8,18,46.2,USGS_13105000
2014,11,9,0,46.2,USGS_13105000
2014,11,9,6,45.1,USGS_13105000
2014,11,9,12,46.2,USGS_13105000
2014,11,9,18,46.2,USGS_13105000
2014,11,10,0,45.1,USGS_13105000
2014,11,10,6,45.1,USGS_13105000
2014,11,10,12,46.2,USGS_13105000
2014,11,10,18,45.1,USGS_13105000
2014,11,11,0,45.1,USGS_13105000
2014,11,11,6,45.1,USGS_13105000
2014,11,11,12,47.3,USGS_13105000
2014,11,11,18,46.2,USGS_13105000
2014,11,12,0,45.1,USGS_13105000
2014,11,12,6,37.9,USGS_13105000
2014,11,12,12,36.9,USGS_13105000
2014,11,12,18,50.6,USGS_13105000
2014,11,13,0,36.9,USGS_13105000
2014,11,13,6,35.9,USGS_13105000
2014,11,13,12,38.9,USGS_13105000
2014,11,13,18,55.2,USGS_13105000
2014,11,14,0,57.5,USGS_13105000
2014,11,14,6,49.5,USGS_13105000
2014,11,14,12,51.7,USGS_13105000
2014,11,14,18,48.4,USGS_13105000
2014,11,15,0,48.4,USGS_13105000
2014,11,15,6,48.4,USGS_13105000
2014,11,15,12,48.4,USGS_13105000
2014,11,15,18,49.5,USGS_13105000
2014,11,16,0,36.9,USGS_13105000
2014,11,16,6,38.9,USGS_13105000
2014,11,16,12,35.9,USGS_13105000
2014,11,16,18,50.6,USGS_13105000
2014,11,17,0,35.9,USGS_13105000
2014,11,17,6,35.9,USGS_13105000
2014,11,17,12,34.9,USGS_13105000
2014,11,17,18,48.4,USGS_13105000
2014,11,18,0,39.9,USGS_13105000
2014,11,18,6,36.9,USGS_13105000
2014,11,18,12,47.3,USGS_13105000
2014,11,18,18,52.9,USGS_13105000
2014,11,19,0,47.3,USGS_13105000
2014,11,19,6,38.9,USGS_13105000
2014,11,19,12,41.9,USGS_13105000
2014,11,19,18,61.1,USGS_13105000
2014,11,20,0,51.7,USGS_13105000
2014,11,20,6,54,USGS_13105000
2014,11,20,12,50.6,USGS_13105000
2014,11,20,18,52.9,USGS_13105000
2014,11,21,0,49.5,USGS_13105000
2014,11,21,6,40.9,USGS_13105000
2014,11,21,12,55.2,USGS_13105000
2014,11,21,18,54,USGS_13105000
2014,11,22,0,54,USGS_13105000
2014,11,22,6,52.9,USGS_13105000
2014,11,22,12,52.9,USGS_13105000
2014,11,22,18,56.4,USGS_13105000
2014,11,23,0,56.4,USGS_13105000
2014,11,23,6,47.3,USGS_13105000
2014,11,23,12,49.5,USGS_13105000
2014,11,23,18,61.1,USGS_13105000
2014,11,24,0,57.5,USGS_13105000
2014,11,24,6,55.2,USGS_13105000
2014,11,24,12,57.5,USGS_13105000
2014,11,24,18,52.9,USGS_13105000
2014,11,25,0,52.9,USGS_13105000
2014,11,25,6,51.7,USGS_13105000
2014,11,25,12,52.9,USGS_13105000
2014,11,25,18,52.9,USGS_13105000
2014,11,26,0,52.9,USGS_13105000
2014,11,26,6,51.7,USGS_13105000
2014,11,26,12,51.7,USGS_13105000
2014,11,26,18,54,USGS_13105000
2014,11,27,0,54,USGS_13105000
2014,11,27,6,52.9,USGS_13105000
2014,11,27,12,52.9,USGS_13105000
2014,11,27,18,51.7,USGS_13105000
2014,11,28,0,52.9,USGS_13105000
2014,11,28,6,51.7,USGS_13105000
2014,11,28,12,51.7,USGS_13105000
2014,11,28,18,50.6,USGS_13105000
2014,11,29,0,50.6,USGS_13105000
2014,11,29,6,50.6,USGS_13105000
2014,11,29,12,49.5,USGS_13105000
2014,11,29,18,49.5,USGS_13105000
2014,11,30,0,52.9,USGS_13105000
2014,11,30,6,52.9,USGS_13105000
2014,11,30,12,51.7,USGS_13105000
2014,11,30,18,52.9,USGS_13105000
2014,12,1,0,52.9,USGS_13105000
2014,12,1,6,54,USGS_13105000
2014,12,1,12,51.7,USGS_13105000
2014,12,1,18,52.9,USGS_13105000
2014,12,2,0,54,USGS_13105000
2014,12,2,6,54,USGS_13105000
2014,12,2,12,55.2,USGS_13105000
2014,12,2,18,56.4,USGS_13105000
2014,12,3,0,55.2,USGS_13105000
2014,12,3,6,55.2,USGS_13105000
2014,12,3,12,54,USGS_13105000
2014,12,3,18,55.2,USGS_13105000
2014,12,4,0,55.2,USGS_13105000
2014,12,4,6,56.4,USGS_13105000
2014,12,4,12,55.2,USGS_13105000
2014,12,4,18,55.2,USGS_13105000
2014,12,5,0,55.2,USGS_13105000
2014,12,5,6,55.2,USGS_13105000
2014,12,5,12,55.2,USGS_13105000
2014,12,5,18,55.2,USGS_13105000
2014,12,6,0,52.9,USGS_13105000
2014,12,6,6,55.2,USGS_13105000
2014,12,6,12,56.4,USGS_13105000
2014,12,6,18,55.2,USGS_13105000
2014,12,7,0,55.2,USGS_13105000
2014,12,7,6,54,USGS_13105000
2014,12,7,12,57.5,USGS_13105000
2014,12,7,18,56.4,USGS_13105000
2014,12,8,0,55.2,USGS_13105000
2014,12,8,6,55.2,USGS_13105000
2014,12,8,12,55.2,USGS_13105000
2014,12,8,18,56.4,USGS_13105000
2014,12,9,0,55.2,USGS_13105000
2014,12,9,6,55.2,USGS_13105000
2014,12,9,12,56.4,USGS_13105000
2014,12,9,18,55.2,USGS_13105000
2014,12,10,0,55.2,USGS_13105000
2014,12,10,6,54,USGS_13105000
2014,12,10,12,55.2,USGS_13105000
2014,12,10,18,55.2,USGS_13105000
2014,12,11,0,55.2,USGS_13105000
2014,12,11,6,55.2,USGS_13105000
2014,12,11,12,55.2,USGS_13105000
2014,12,11,18,55.2,USGS_13105000
2014,12,12,0,54,USGS_13105000
2014,12,12,6,54,USGS_13105000
2014,12,12,12,55.2,USGS_13105000
2014,12,12,18,54,USGS_13105000
2014,12,13,0,54,USGS_13105000
2014,12,13,6,58.7,USGS_13105000
2014,12,13,12,56.4,USGS_13105000
2014,12,13,18,56.4,USGS_13105000
2014,12,14,0,56.4,USGS_13105000
2014,12,14,6,57.5,USGS_13105000
2014,12,14,12,58.7,USGS_13105000
2014,12,14,18,56.4,USGS_13105000
2014,12,15,0,56.4,USGS_13105000
2014,12,15,6,39.9,USGS_13105000
2014,12,15,12,46.2,USGS_13105000
2014,12,15,18,54,USGS_13105000
2014,12,16,0,58.7,USGS_13105000
2014,12,16,6,50.6,USGS_13105000
2014,12,16,12,49.5,USGS_13105000
2014,12,16,18,61.1,USGS_13105000
2014,12,17,0,47.3,USGS_13105000
2014,12,17,6,38.1,USGS_13105000
2014,12,17,12,56.5,USGS_13105000
2014,12,17,18,69,USGS_13105000
2014,12,18,0,47.2,USGS_13105000
2014,12,18,6,44.5,USGS_13105000
2014,12,18,12,53.8,USGS_13105000
2014,12,18,18,71.8,USGS_13105000
2014,12,19,0,52.5,USGS_13105000
2014,12,19,6,48.5,USGS_13105000
2014,12,19,12,62,USGS_13105000
2014,12,19,18,59.3,USGS_13105000
2014,12,20,0,62,USGS_13105000
2014,12,20,6,60.7,USGS_13105000
2014,12,20,12,59.3,USGS_13105000
2014,12,20,18,60.7,USGS_13105000
2014,12,21,0,59.3,USGS_13105000
2014,12,21,6,64.8,USGS_13105000
2014,12,21,12,76.1,USGS_13105000
2014,12,21,18,80.4,USGS_13105000
2014,12,22,0,86.2,USGS_13105000
2014,12,22,6,93.6,USGS_13105000
2014,12,22,12,90.6,USGS_13105000
2014,12,22,18,89.1,USGS_13105000
2014,12,23,0,89.1,USGS_13105000
2014,12,23,6,95,USGS_13105000
2014,12,23,12,109,USGS_13105000
2014,12,23,18,92.1,USGS_13105000
2014,12,24,0,90.6,USGS_13105000
2014,12,24,6,110,USGS_13105000
2014,12,24,12,107,USGS_13105000
2014,12,24,18,101,USGS_13105000
2014,12,25,0,107,USGS_13105000
2014,12,25,6,107,USGS_13105000
2014,12,25,12,103,USGS_13105000
2014,12,25,18,86.2,USGS_13105000
2014,12,26,0,59.3,USGS_13105000
2014,12,26,6,60.7,USGS_13105000
2014,12,26,12,51.2,USGS_13105000
2014,12,26,18,84.8,USGS_13105000
2014,12,27,0,64.8,USGS_13105000
2014,12,27,6,62,USGS_13105000
2014,12,27,12,51.2,USGS_13105000
2014,12,27,18,71.8,USGS_13105000
2014,12,28,0,62,USGS_13105000
2014,12,28,6,70.4,USGS_13105000
2014,12,28,12,73.2,USGS_13105000
2014,12,28,18,84.8,USGS_13105000
2014,12,29,0,84.8,USGS_13105000
2014,12,29,6,79,USGS_13105000
2014,12,29,12,71.8,USGS_13105000
2014,12,29,18,79,USGS_13105000
2014,12,30,0,74.7,USGS_13105000
2014,12,30,6,62,USGS_13105000
2014,12,30,12,64.8,USGS_13105000
2014,12,30,18,69,USGS_13105000
2014,12,31,0,53.8,USGS_13105000
2014,12,31,6,47.2,USGS_13105000
2014,12,31,12,51.2,USGS_13105000
2014,12,31,18,57.9,USGS_13105000
2015,1,1,0,48.5,USGS_13105000
2015,1,1,6,47.2,USGS_13105000
2015,1,1,12,51.2,USGS_13105000
2015,1,1,18,60.7,USGS_13105000
2015,1,2,0,52.5,USGS_13105000
2015,1,2,6,49.8,USGS_13105000
2015,1,2,12,52.5,USGS_13105000
2015,1,2,18,63.4,USGS_13105000
2015,1,3,0,66.2,USGS_13105000
2015,1,3,6,62,USGS_13105000
2015,1,3,12,64.8,USGS_13105000
2015,1,3,18,76.1,USGS_13105000
2015,1,4,0,71.8,USGS_13105000
2015,1,4,6,69,USGS_13105000
2015,1,4,12,69,USGS_13105000
2015,1,4,18,71.8,USGS_13105000
2015,1,5,0,69,USGS_13105000
2015,1,5,6,73.2,USGS_13105000
2015,1,5,12,73.2,USGS_13105000
2015,1,5,18,76.1,USGS_13105000
2015,1,6,0,79,USGS_13105000
2015,1,6,6,74.7,USGS_13105000
2015,1,6,12,77.5,USGS_13105000
2015,1,6,18,81.8,USGS_13105000
2015,1,7,0,81.8,USGS_13105000
2015,1,7,6,80.4,USGS_13105000
2015,1,7,12,79,USGS_13105000
2015,1,7,18,83.3,USGS_13105000
2015,1,8,0,83.3,USGS_13105000
2015,1,8,6,71.8,USGS_13105000
2015,1,8,12,81.8,USGS_13105000
2015,1,8,18,84.8,USGS_13105000
2015,1,9,0,80.4,USGS_13105000
2015,1,9,6,77.5,USGS_13105000
2015,1,9,12,79,USGS_13105000
2015,1,9,18,89.1,USGS_13105000
2015,1,10,0,80.4,USGS_13105000
2015,1,10,6,73.2,USGS_13105000
2015,1,10,12,86.2,USGS_13105000
2015,1,10,18,83.3,USGS_13105000
2015,1,11,0,81.8,USGS_13105000
2015,1,11,6,79,USGS_13105000
2015,1,11,12,81.8,USGS_13105000
2015,1,11,18,81.8,USGS_13105000
2015,1,12,0,81.8,USGS_13105000
2015,1,12,6,81.8,USGS_13105000
2015,1,12,12,84.8,USGS_13105000
2015,1,12,18,87.7,USGS_13105000
2015,1,13,0,89.1,USGS_13105000
2015,1,13,6,87.7,USGS_13105000
2015,1,13,12,87.7,USGS_13105000
2015,1,13,18,84.8,USGS_13105000
2015,1,14,0,84.8,USGS_13105000
2015,1,14,6,84.8,USGS_13105000
2015,1,14,12,77.5,USGS_13105000
2015,1,14,18,83.3,USGS_13105000
2015,1,15,0,80.4,USGS_13105000
2015,1,15,6,56.5,USGS_13105000
2015,1,15,12,55.2,USGS_13105000
2015,1,15,18,81.8,USGS_13105000
2015,1,16,0,96.5,USGS_13105000
2015,1,16,6,80.4,USGS_13105000
2015,1,16,12,74.7,USGS_13105000
2015,1,16,18,79,USGS_13105000
2015,1,17,0,79,USGS_13105000
2015,1,17,6,79,USGS_13105000
2015,1,17,12,79,USGS_13105000
2015,1,17,18,80.4,USGS_13105000
2015,1,18,0,80.4,USGS_13105000
2015,1,18,6,83.3,USGS_13105000
2015,1,18,12,86.2,USGS_13105000
2015,1,18,18,87.7,USGS_13105000
2015,1,19,0,87.7,USGS_13105000
2015,1,19,6,87.7,USGS_13105000
2015,1,19,12,93.6,USGS_13105000
2015,1,19,18,95,USGS_13105000
2015,1,20,0,96.5,USGS_13105000
2015,1,20,6,95,USGS_13105000
2015,1,20,12,98,USGS_13105000
2015,1,20,18,92.1,USGS_13105000
2015,1,21,0,95,USGS_13105000
2015,1,21,6,93.6,USGS_13105000
2015,1,21,12,92.1,USGS_13105000
2015,1,21,18,87.7,USGS_13105000
2015,1,22,0,87.7,USGS_13105000
2015,1,22,6,69,USGS_13105000
2015,1,22,12,79,USGS_13105000
2015,1,22,18,71.8,USGS_13105000
2015,1,23,0,96.5,USGS_13105000
2015,1,23,6,73.2,USGS_13105000
2015,1,23,12,76.1,USGS_13105000
2015,1,23,18,95,USGS_13105000
2015,1,24,0,84.8,USGS_13105000
2015,1,24,6,83.3,USGS_13105000
2015,1,24,12,79,USGS_13105000
2015,1,24,18,89.1,USGS_13105000
2015,1,25,0,84.8,USGS_13105000
2015,1,25,6,87.7,USGS_13105000
2015,1,25,12,90.6,USGS_13105000
2015,1,25,18,87.7,USGS_13105000
2015,1,26,0,87.7,USGS_13105000
2015,1,26,6,87.7,USGS_13105000
2015,1,26,12,89.1,USGS_13105000
2015,1,26,18,89.1,USGS_13105000
2015,1,27,0,87.7,USGS_13105000
2015,1,27,6,89.1,USGS_13105000
2015,1,27,12,92.1,USGS_13105000
2015,1,27,18,93.6,USGS_13105000
2015,1,28,0,90.6,USGS_13105000
2015,1,28,6,93.6,USGS_13105000
2015,1,28,12,96.5,USGS_13105000
2015,1,28,18,96.5,USGS_13105000
2015,1,29,0,96.5,USGS_13105000
2015,1,29,6,98,USGS_13105000
2015,1,29,12,104,USGS_13105000
2015,1,29,18,103,USGS_13105000
2015,1,30,0,99.5,USGS_13105000
2015,1,30,6,106,USGS_13105000
2015,1,30,12,107,USGS_13105000
2015,1,30,18,109,USGS_13105000
2015,1,31,0,110,USGS_13105000
2015,1,31,6,109,USGS_13105000
2015,1,31,12,112,USGS_13105000
2015,1,31,18,110,USGS_13105000
2015,2,1,0,106,USGS_13105000
2015,2,1,6,110,USGS_13105000
2015,2,1,12,113,USGS_13105000
2015,2,1,18,96.5,USGS_13105000
2015,2,2,0,99.5,USGS_13105000
2015,2,2,6,121,USGS_13105000
2015,2,2,12,115,USGS_13105000
2015,2,2,18,115,USGS_13105000
2015,2,3,0,113,USGS_13105000
2015,2,3,6,119,USGS_13105000
2015,2,3,12,122,USGS_13105000
2015,2,3,18,125,USGS_13105000
2015,2,4,0,130,USGS_13105000
2015,2,4,6,138,USGS_13105000
2015,2,4,12,151,USGS_13105000
2015,2,4,18,165,USGS_13105000
2015,2,5,0,185,USGS_13105000
2015,2,5,6,205,USGS_13105000
2015,2,5,12,212,USGS_13105000
2015,2,5,18,215,USGS_13105000
2015,2,6,0,248,USGS_13105000
2015,2,6,6,269,USGS_13105000
2015,2,6,12,266,USGS_13105000
2015,2,6,18,260,USGS_13105000
2015,2,7,0,248,USGS_13105000
2015,2,7,6,236,USGS_13105000
2015,2,7,12,233,USGS_13105000
2015,2,7,18,234,USGS_13105000
2015,2,8,0,236,USGS_13105000
2015,2,8,6,238,USGS_13105000
2015,2,8,12,238,USGS_13105000
2015,2,8,18,248,USGS_13105000
2015,2,9,0,262,USGS_13105000
2015,2,9,6,269,USGS_13105000
2015,2,9,12,269,USGS_13105000
2015,2,9,18,273,USGS_13105000
2015,2,10,0,275,USGS_13105000
2015,2,10,6,282,USGS_13105000
2015,2,10,12,280,USGS_13105000
2015,2,10,18,283,USGS_13105000
2015,2,11,0,282,USGS_13105000
2015,2,11,6,287,USGS_13105000
2015,2,11,12,282,USGS_13105000
2015,2,11,18,273,USGS_13105000
2015,2,12,0,269,USGS_13105000
2015,2,12,6,264,USGS_13105000
2015,2,12,12,250,USGS_13105000
2015,2,12,18,246,USGS_13105000
2015,2,13,0,245,USGS_13105000
2015,2,13,6,241,USGS_13105000
2015,2,13,12,233,USGS_13105000
2015,2,13,18,224,USGS_13105000
2015,2,14,0,219,USGS_13105000
2015,2,14,6,214,USGS_13105000
2015,2,14,12,212,USGS_13105000
2015,2,14,18,207,USGS_13105000
2015,2,15,0,205,USGS_13105000
2015,2,15,6,200,USGS_13105000
2015,2,15,12,198,USGS_13105000
2015,2,15,18,197,USGS_13105000
2015,2,16,0,192,USGS_13105000
2015,2,16,6,193,USGS_13105000
2015,2,16,12,192,USGS_13105000
2015,2,16,18,187,USGS_13105000
2015,2,17,0,188,USGS_13105000
2015,2,17,6,188,USGS_13105000
2015,2,17,12,178,USGS_13105000
2015,2,17,18,175,USGS_13105000
