year,month,day,hour,map_mm,mat_degc,ptps
1980,1,24,6,0.3048,-0.972,0.72
1980,1,24,12,0.5842,2.13,0.356666666666667
1980,1,24,18,0.3048,-1.639,0.988333333333333
1980,1,25,0,0.3556,-5.25,1
1980,1,25,6,0,-3.602,0.991666666666667
1980,1,25,12,0,-2.074,0.988333333333333
1980,1,25,18,0,-8.426,1
1980,1,26,0,0.0762,-10.824,1
1980,1,26,6,0.7112,-8.852,1
1980,1,26,12,0.1778,-4.528,1
1980,1,26,18,0,-11.556,1
1980,1,27,0,0.5842,-10.694,1
1980,1,27,6,0,-7.843,1
1980,1,27,12,0,-7.917,1
1980,1,27,18,0,-16.259,1
1980,1,28,0,0,-21,1
1980,1,28,6,0,-17.491,1
1980,1,28,12,0.3048,-8.75,1
1980,1,28,18,0.3302,-12.472,1
1980,1,29,0,0.4826,-12.75,1
1980,1,29,6,0.8128,-9.296,1
1980,1,29,12,0.7112,-6.87,1
1980,1,29,18,0,-16.139,1
1980,1,30,0,0,-20.546,1
1980,1,30,6,0,-15.704,1
1980,1,30,12,0,-7.278,1
1980,1,30,18,0,-15.148,1
1980,1,31,0,0,-15.926,1
1980,1,31,6,0,-8.667,1
1980,1,31,12,0,0.028,0.791666666666667
1980,1,31,18,0,-6.167,1
1980,2,1,0,0,-6.12,1
1980,2,1,6,0,-0.676,0.733333333333333
1980,2,1,12,0.0762,2.657,0.291666666666667
1980,2,1,18,0,-2.935,1
1980,2,2,0,0,-4.565,1
1980,2,2,6,0,-0.778,0.74
1980,2,2,12,0,2.694,0.3
1980,2,2,18,0,1.139,0.931666666666667
1980,2,3,0,0,1.87,0.621666666666667
1980,2,3,6,0,2.75,0.221666666666667
1980,2,3,12,0,3.667,0.0116666666666667
1980,2,3,18,0,2.796,0.0316666666666667
1980,2,4,0,0,-0.704,0.921666666666667
1980,2,4,6,0,-0.315,0.706666666666667
1980,2,4,12,0,2.38,0.285
1980,2,4,18,0,-2.5,1
1980,2,5,0,0.0254,-4.306,1
1980,2,5,6,0.0762,-0.111,0.733333333333333
1980,2,5,12,0,3.194,0.0883333333333333
1980,2,5,18,0,0.778,0.681666666666667
1980,2,6,0,0.2286,2.343,0.258333333333333
1980,2,6,6,0,2.648,0.0833333333333333
1980,2,6,12,0,1.537,0.536666666666667
1980,2,6,18,0,-2.296,1
1980,2,7,0,0,-2.546,1
1980,2,7,6,0,-0.398,0.851666666666667
1980,2,7,12,0,1.509,0.488333333333333
1980,2,7,18,0,-2.713,1
1980,2,8,0,0,-5.222,1
1980,2,8,6,0,-3.259,0.968333333333333
1980,2,8,12,0,1.343,0.666666666666667
1980,2,8,18,0,-5.028,1
1980,2,9,0,0,-7.981,1
1980,2,9,6,0,-3.398,0.968333333333333
1980,2,9,12,0,2.509,0.456666666666667
1980,2,9,18,0,-6.287,1
1980,2,10,0,0,-9.019,1
1980,2,10,6,0,-2.704,0.781666666666667
1980,2,10,12,0,3.528,0.23
1980,2,10,18,0,-5.287,1
1980,2,11,0,0,-8.519,1
1980,2,11,6,0,-3.843,0.851666666666667
1980,2,11,12,0,3.62,0.291666666666667
1980,2,11,18,0,-6.713,1
1980,2,12,0,0,-8.648,1
1980,2,12,6,0,-2.315,0.73
1980,2,12,12,0,5.167,0.0566666666666667
1980,2,12,18,0,-3.574,1
1980,2,13,0,0,-4.056,1
1980,2,13,6,0,0.194,0.655
1980,2,13,12,0,5.528,0.0433333333333333
1980,2,13,18,0,-0.731,0.97
1980,2,14,0,0.9398,-0.537,0.99
