year,month,day,hour,sim_flow_cfs,flow_cfs
1984,5,26,18,7393.955370959295,NA
1984,5,27,0,6684.744507341053,NA
1984,5,27,6,6402.7992162098235,NA
1984,5,27,12,6069.975286147245,NA
1984,5,27,18,5748.417731150186,NA
1984,5,28,0,5725.656168864267,NA
1984,5,28,6,5743.860059467046,NA
1984,5,28,12,5607.542270301796,NA
1984,5,28,18,5540.278848019844,NA
1984,5,29,0,5783.75838230054,NA
1984,5,29,6,6364.428428632532,NA
1984,5,29,12,6564.27552718708,NA
1984,5,29,18,6356.174156058646,NA
1984,5,30,0,6588.984578365851,NA
1984,5,30,6,7342.815996623488,NA
1984,5,30,12,7726.348207091509,NA
1984,5,30,18,7489.805448428495,NA
1984,5,31,0,7001.213613189755,NA
1984,5,31,6,6278.904592017109,NA
