year,month,day,hour,MFNW1,NFNW1,NSSW1
1986,5,17,18,439.9062515463829,555.6991887260438,953.5280864969254
1986,5,18,0,436.6282341395378,547.4614069102288,988.1303468036652
1986,5,18,6,487.3649599776268,605.3495063375474,1101.7961021989822
1986,5,18,12,604.6582168819427,848.0843849540711,1291.0965893146515
1986,5,18,18,670.1603681865693,1125.9633471630098,1395.1463285381317
1986,5,19,0,728.1591022169114,1240.4905369194032,1447.263343134308
1986,5,19,6,804.9861280670167,1433.1834817405702,1568.9684116344454
1986,5,19,12,792.1399856315613,1642.1490422122956,1581.1978293056488
1986,5,19,18,770.6693286111832,1601.070026804352,1497.1102771270753
1986,5,20,0,990.5649816446305,1530.3883574272156,1617.4421967582703
1986,5,20,6,1536.1398749206544,1741.1578849845887,2007.9904956821442
1986,5,20,12,1712.032256439209,2280.940778942871,2296.4025456733707
1986,5,20,18,1319.6464464221956,2569.3556579467777,2220.4435552139284
1986,5,21,0,938.4443297464371,2348.366389440155,1981.4270096206667
1986,5,21,6,885.8554088922501,1990.8177151397706,1779.0349968982698
1986,5,21,12,865.4151860618592,1680.0784235031128,1592.9992577728271
1986,5,21,18,797.3543948604585,1483.1049130672457,1431.9905813938142
1986,5,22,0,752.0084200416566,1355.5575292381288,1332.0881747592928
1986,5,22,6,733.0264858903886,1254.5600252666475,1266.7653289726259
1986,5,22,12,704.7565663232804,1170.1530640850067,1182.534440151596
1986,5,22,18,658.3523386898041,1108.2793236148834,1091.2462424129487
1986,5,23,0,619.7188026714325,1048.3826588634493,1036.3088368896485
1986,5,23,6,597.2870896291734,983.125890730095,1011.4857998434068
1986,5,23,12,575.7116917821885,936.3197412237167,965.1811938707352
1986,5,23,18,552.2114875936509,906.7265172967911,918.5362980871201
1986,5,24,0,528.3366412973404,876.7032834424973,901.7192995679856
1986,5,24,6,495.61203712081914,861.954562622261,900.4667878826142
1986,5,24,12,484.0213364195824,874.3661821815491,900.1366690458299
1986,5,24,18,492.67036911439897,898.5945203479768,893.4123753351212
1986,5,25,0,563.8029629055023,922.404568782425,1031.3175155178071
1986,5,25,6,760.8768359340668,1162.4832065647126,1483.7675756088258
1986,5,25,12,906.7102167951584,1512.154966559601,1769.8840838825226
1986,5,25,18,932.7475064981461,1592.1147198081972,1774.4037684261323
1986,5,26,0,1017.2167733161926,1587.5736155971529,1762.613656009674
1986,5,26,6,1074.1150214139939,1870.7796086826324,1724.4287205734254
1986,5,26,12,989.9390289104463,2283.874599806976,1747.19877006073
1986,5,26,18,1015.4512673315048,2430.719756845856,1808.731277715683
1986,5,27,0,1135.4946950267793,2498.3078334999086,1812.7533254573823
1986,5,27,6,1137.7774388298035,2547.8675553482058,1721.5067546195985
1986,5,27,12,993.5188750272752,2499.095915603638,1597.4121134090424
1986,5,27,18,913.4159872085572,2368.2505765640262,1507.4526086257936
1986,5,28,0,993.4413466083527,2300.486831694031,1458.2162025123598
1986,5,28,6,1024.8402889144897,2333.678425035095,1398.3840661930085
1986,5,28,12,903.7136861499787,2335.341884490967,1328.0735363365175
1986,5,28,18,857.52917850132,2255.335385175705,1288.2184056999208
1986,5,29,0,1010.4524692832947,2228.692417329407,1311.1969938362122
1986,5,29,6,1125.0042445070267,2353.1404156951908,1373.328039745331
1986,5,29,12,992.0510889484406,2426.4414813842773,1371.125990161133
1986,5,29,18,901.8010715059281,2317.526379210663,1328.9615768882752
1986,5,30,0,1089.344472317505,2250.437286507416,1373.794153263092
1986,5,30,6,1270.8521745761873,2435.4676484123233,1481.5401996253968
1986,5,30,12,1124.7853328115464,2593.8136849998477,1500.2414553043366
1986,5,30,18,1076.8322880931855,2491.7105759300234,1465.632930755234
1986,5,31,0,1308.8481050224304,2461.411580696869,1496.0625994312288
1986,5,31,6,1407.0865133415223,2626.0372171447757,1525.7250668113709
1986,5,31,12,1164.7543648872377,2703.6152111465453,1494.5092020401003
1986,5,31,18,1099.7458762952806,2572.366535727692,1461.8083750415803
1986,6,1,0,1323.3400592632295,2511.49076315918,1397.4212588775636
1986,6,1,6,1382.1972639270782,2665.1727008415223,1192.241186801529
1986,6,1,12,1155.643731623459,2753.4316995742797,1029.517994023514
1986,6,1,18,1086.1433097551346,2628.221214933777,1006.0097742990495
1986,6,2,0,1255.602583796692,2561.3385054412843,1014.5791904941559
1986,6,2,6,1258.5198347293854,2584.0754150657654,1018.0284978830338
1986,6,2,12,1069.7910102474214,2499.159770461273,975.479877745247
1986,6,2,18,987.7304456541062,2295.2499250785827,915.7251351299286
1986,6,3,0,993.5648128046037,2176.045434357834,911.5862895790101
1986,6,3,6,975.7685043960572,2209.372820307541,924.9807216148376
1986,6,3,12,877.9004273082734,2197.1871849754334,891.4815068235398
1986,6,3,18,834.663616157341,2082.015519187546,863.9106228181839
1986,6,4,0,847.2248366014481,1999.707146554947,845.1162791505814
1986,6,4,6,855.0019271738053,2037.0250569622042,795.3156870798111
1986,6,4,12,813.4248708192825,2063.264149569702,749.5133655727387
1986,6,4,18,782.1829387168884,1995.3834721755982,735.7725815559388
1986,6,5,0,792.7922077692033,1938.469529793167,736.5500211833954
1986,6,5,6,827.1930019586564,1933.169307179642,745.7678201417923
1986,6,5,12,815.4307081668854,1895.5882985931398,738.6349361711502
1986,6,5,18,780.0749201255799,1813.5092107025148,721.7267356718064
1986,6,6,0,762.220414884758,1760.7277822711947,708.5312101703644
1986,6,6,6,724.5789193128586,1773.4661527950288,680.45507797184
1986,6,6,12,676.3386624500275,1769.8009647956849,655.4353571868896
1986,6,6,18,648.0193025184632,1703.584151002121,646.9671792312622
1986,6,7,0,642.7074944244386,1645.577132006073,634.4364717096329
1986,6,7,6,647.5593185281754,1595.0595872932436,611.2864588764191
1986,6,7,12,631.9119820373536,1517.5287435028076,590.5807803562165
1986,6,7,18,606.6552977617264,1434.9300602832795,580.8728212722779
1986,6,8,0,589.8709002458572,1386.8703887298584,578.1708447330475
1986,6,8,6,582.4324155483246,1376.9196734149934,582.56618743362435
1986,6,8,12,569.3382630012512,1358.1072779521942,574.2567036178589
1986,6,8,18,547.4957928857804,1305.619123835373,555.7802197320939
1986,6,9,0,525.0804477025986,1267.9124262569428,547.9533183293343
1986,6,9,6,502.76512832489016,1294.2466275764466,543.9478405190468
1986,6,9,12,483.7909739584923,1306.765412830353,527.8581340097428
1986,6,9,18,469.16760534296037,1244.0987405204773,510.9977909749031
1986,6,10,0,494.9515636961937,1220.6846191463471,520.9494492939949
1986,6,10,6,582.7284515180588,1376.726357548523,557.0435759660721
1986,6,10,12,634.5825700073243,1537.6513759811403,565.0417336721421
1986,6,10,18,627.0129403648377,1489.1435079902649,551.097328099823
1986,6,11,0,642.7191472623825,1456.7549501056671,571.0391731964112
1986,6,11,6,673.389551445961,1606.9546426086426,618.0819494062424
1986,6,11,12,659.8321817512513,1736.3018173618318,634.4644924066544
1986,6,11,18,631.1175683338165,1684.4232481201173,622.3184632520675
1986,6,12,0,657.226054855919,1650.177780198288,625.9676201795578
1986,6,12,6,685.7351607093811,1703.2706694541932,624.2051452798844
1986,6,12,12,646.5967132850648,1686.0108630931854,604.1344453914643
1986,6,12,18,599.7832218172074,1567.881936050415,588.86040385952
1986,6,13,0,623.4107315763474,1523.9441359718323,593.1640057203293
1986,6,13,6,668.4165512990952,1601.7318810565948,591.2952407728195
1986,6,13,12,637.9414837053299,1614.2735678417207,572.3455034801483
1986,6,13,18,600.2642213302613,1518.3165561767578,562.2861069281579
1986,6,14,0,623.5764982479096,1483.6499695102693,546.3924779405594
1986,6,14,6,648.5960169605255,1581.0817050708772,518.4557756526947
1986,6,14,12,654.1065295166017,1652.5127933784486,584.1200563268662
1986,6,14,18,677.02341823349,1677.3690376449586,638.9912494819641
1986,6,15,0,717.6215688432694,1730.1662277183534,712.3029576473236
1986,6,15,6,734.3474327396393,1960.532730255127,794.8501124216081
1986,6,15,12,678.7128103055954,2098.698072246933,763.7571749870301
1986,6,15,18,603.2038349346161,1881.9851931934359,670.9148389253617
1986,6,16,0,551.8616330255509,1647.1748505958558,613.4024930036545
1986,6,16,6,511.08461472120285,1474.265595590973,548.901542757988
1986,6,16,12,486.2362512757302,1327.4569462871552,515.9157937681199
1986,6,16,18,480.6499615942955,1249.1007043685913,574.5439157623291
1986,6,17,0,470.12418209476476,1261.5542876159668,619.6770410556794
1986,6,17,6,433.2786157689095,1296.984168846512,499.18598946123126
1986,6,17,12,416.93726184597017,1237.6700112773897,442.1338296021462
1986,6,17,18,430.1644453464508,1179.4187541866304,519.6590490459442
1986,6,18,0,464.8129128602982,1228.7483830036165,541.8747130841256
1986,6,18,6,530.354367233944,1381.0519179363253,538.3594627568245
1986,6,18,12,547.937320936203,1475.4091902881623,524.1236015210152
1986,6,18,18,530.4374863207818,1419.893588459015,541.4062083770752
1986,6,19,0,542.9085488250732,1372.575387657547,623.3028249498368
1986,6,19,6,568.6479165498733,1411.997544639206,706.1666270719528
1986,6,19,12,569.664003604126,1368.070925896454,706.5545385963441
1986,6,19,18,554.5770810537339,1284.7376423843384,678.3412666402817
1986,6,20,0,525.90702458601,1317.0081900257112,637.1133239219666
1986,6,20,6,480.2354102005005,1327.703878679657,571.2538413728714
1986,6,20,12,458.2583599103928,1238.7213262752534,584.2474292549134
1986,6,20,18,438.52821926269536,1122.625179557991,571.3750174160004
1986,6,21,0,433.1322817201615,1045.6747548690796,533.9662418157578
1986,6,21,6,452.49148491954804,1066.3955214569091,529.4092412477494
1986,6,21,12,452.96221242227557,1088.958783588791,519.1612101716995
1986,6,21,18,425.6764188018799,1012.3361202260971,490.7356612284661
1986,6,22,0,407.7975301660538,948.2652472652436,474.79228876791
1986,6,22,6,405.16045252485276,1028.2125393865585,472.0806127566338
1986,6,22,12,405.6787007048607,1123.206272233963,464.9515008028984
1986,6,22,18,401.5779794676781,1095.2680207248688,450.5266345770836
1986,6,23,0,414.40758565044405,1089.4435551187516,460.93012663564684
1986,6,23,6,465.03121833877566,1265.897226224518,518.2636385415077
1986,6,23,12,496.6218936114312,1451.1677847774506,550.6496031644822
1986,6,23,18,478.812282107544,1419.7437855018616,536.7635964967728
1986,6,24,0,509.1543861053467,1380.1661675376893,538.282809984684
1986,6,24,6,568.3976836425782,1521.7923350414278,565.1555003963471
1986,6,24,12,567.2303117673874,1657.8241973278048,577.4221667345047
1986,6,24,18,537.7473856562615,1604.9674632732392,565.4442617620468
1986,6,25,0,554.7104824730874,1549.787166804123,550.5927198023796
1986,6,25,6,584.3186934314729,1596.7283006298067,525.1244994714738
1986,6,25,12,558.397628999424,1593.6204281284333,504.33836248350144
1986,6,25,18,512.6680872114182,1481.0798788478853,495.4492341768265
1986,6,26,0,507.8033978357315,1410.4555980136872,488.24087618932725
1986,6,26,6,515.6185116856575,1439.6217757408142,478.8861732244492
1986,6,26,12,487.05737220611576,1419.0722317775728,469.38991858940125
1986,6,26,18,454.1528899733544,1301.9269928581239,463.2806320281029
1986,6,27,0,438.5048125506401,1242.8814567787172,451.6934002352715
1986,6,27,6,441.8527469851494,1284.8374661174776,419.89947387304306
1986,6,27,12,443.2583958211899,1278.5113896202088,397.12457464971544
1986,6,27,18,424.42966617803575,1198.2537817508698,393.59464039945607
1986,6,28,0,441.2117061833382,1168.4411072689056,396.73474343814854
1986,6,28,6,493.11806037101746,1279.7483417358399,411.1623039617539
1986,6,28,12,500.62107350063326,1387.787527697754,418.9196924815178
1986,6,28,18,476.6527350709915,1361.0720832408906,421.8374822737694
1986,6,29,0,488.2201637750626,1350.1073689525606,474.00898904275897
1986,6,29,6,521.8923861632347,1457.8287624900818,561.845622918129
1986,6,29,12,548.4405820847512,1524.0149960037231,544.6286558919907
1986,6,29,18,531.7534823978424,1536.829749869919,470.98605427923206
1986,6,30,0,501.8116163368225,1442.7687155601502,445.46219669895174
1986,6,30,6,492.61304792890553,1393.2527760509493,454.5971123215676
1986,6,30,12,472.36115651407243,1373.2706512023926,460.4559975819588
1986,6,30,18,437.28197181968693,1266.7903859420778,452.7797411044121
1986,7,1,0,390.30217482070924,1223.818491621399,409.773124020958
1986,7,1,6,351.49084882688527,1166.1486639938355,378.3918293653488
1986,7,1,12,415.67670094594956,1205.008116881943,523.2180143548966
1986,7,1,18,521.4230058094025,1560.202648487854,542.4296037140847
1986,7,2,0,571.7379393283844,1804.0115415611267,516.8499068120957
1986,7,2,6,593.6865647768021,1938.2126284988403,564.9724565402031
1986,7,2,12,588.7452899864197,1960.2522538551332,622.7981156162263
1986,7,2,18,579.5221024324418,1823.6246823272706,675.7420102043152
1986,7,3,0,568.5266731492997,1805.0422451808931,638.0830016967774
1986,7,3,6,542.9196628034592,1754.1169184974672,619.1460623186111
1986,7,3,12,544.9758161623001,1602.434419205475,739.5625829004288
1986,7,3,18,520.0926289178849,1570.9013008693696,746.292130491829
1986,7,4,0,482.59948811807635,1532.5916194454194,687.0658743881226
1986,7,4,6,496.0202569148064,1473.2369126945496,624.8703674043655
1986,7,4,12,489.02232358474737,1347.4619726669312,575.1764695261002
1986,7,4,18,447.09322354516985,1170.284680532074,531.5018686629296
1986,7,5,0,419.70194816627503,1038.674565064621,500.8081251247406
1986,7,5,6,415.8597784808159,990.1751841117859,474.73466447391513
1986,7,5,12,410.97481451425557,965.1857068195344,452.16655260601044
1986,7,5,18,396.24330352115635,918.2725936908722,433.3781363935471
1986,7,6,0,389.0092486684799,902.0168174015046,410.83029911651613
1986,7,6,6,395.86946970272066,931.6552381738663,377.02073489847186
1986,7,6,12,400.2017995137215,935.1064989286423,351.6616673068047
1986,7,6,18,392.92830687713627,881.639641139412,340.7762327309609
1986,7,7,0,385.51511490011217,861.5597132810593,339.66756286888125
1986,7,7,6,385.23871362552643,966.901503009987,358.93273507537845
1986,7,7,12,386.92935181036,1067.2150594873428,369.15126359062197
1986,7,7,18,378.21606011323934,1029.8631335704804,360.0442339501381
1986,7,8,0,391.4941995206833,998.9925430610657,360.5180598953247
1986,7,8,6,415.9128898260117,1084.8346893182754,381.1839975231171
1986,7,8,12,394.69697866172794,1153.958178925705,392.9258820091248
1986,7,8,18,370.3941094826699,1109.8833738044739,385.93741240005494
1986,7,9,0,375.09828606748584,1076.841516063118,378.60296127595905
1986,7,9,6,372.9716768214226,1096.0363670972824,370.9014794353485
1986,7,9,12,362.60627539787293,1092.5555364242555,374.00800478782656
1986,7,9,18,381.80304611921315,1091.2731180334092,377.0574110271454
1986,7,10,0,410.17733604698185,1184.8346968902588,356.8860791162491
1986,7,10,6,406.80680318975453,1210.672473841858,334.3477055602074
1986,7,10,12,379.4120925811768,1114.2124367794038,328.97524208717346
1986,7,10,18,373.7117667457581,1026.8804785589218,360.1340551027298
1986,7,11,0,434.71706768054963,1048.239928437996,412.93222185907365
1986,7,11,6,550.4754841697693,1231.2422250385284,490.62644113178254
1986,7,11,12,598.1406431692124,1427.2519851547243,558.6236469053268
1986,7,11,18,562.088244434166,1446.0575101581574,527.7788542972565
1986,7,12,0,540.1850179035187,1358.4398890144348,535.6897504336357
1986,7,12,6,539.8527773072243,1336.979402968216,585.2605525815964
1986,7,12,12,519.6383703104019,1352.7846926670074,612.1977377466202
1986,7,12,18,487.6251954654694,1287.4715463523864,598.7601969461441
1986,7,13,0,460.4173007299423,1228.6561033042908,570.6235777622223
1986,7,13,6,429.18469763364794,1173.9722312030792,510.2750119138718
1986,7,13,12,408.6812935200691,1087.9523286491394,468.1999146127701
1986,7,13,18,398.5206587285996,1005.024065452385,460.2093682979584
1986,7,14,0,395.4899105014801,968.582744831276,447.64430847949984
1986,7,14,6,411.12111488428116,989.6207649839401,424.3617698737145
1986,7,14,12,420.7763330889702,994.5009465719223,408.0035092321396
1986,7,14,18,407.826056043911,946.9958288612366,404.8749916739464
1986,7,15,0,377.53440277223586,914.5612658418656,360.73932910137177
1986,7,15,6,311.6027130423546,857.7728777364731,254.69355303850176
1986,7,15,12,291.7842667845726,770.9392298923493,247.68474148111343
1986,7,15,18,369.28884117155076,774.8434021057129,382.85995178499223
1986,7,16,0,438.7036854063034,949.6244531431198,484.8936826867104
1986,7,16,6,409.3733239075661,1078.8158974840164,497.59834080944063
1986,7,16,12,399.94294485349656,1083.0735615674973,563.8851726668358
1986,7,16,18,393.164462078476,1079.860746167183,572.4519282428741
1986,7,17,0,521.2276692195893,1047.9866644456863,839.590207024765
1986,7,17,6,955.4031156867982,1064.5393523515702,1770.4120315345765
1986,7,17,12,1147.617687935257,1129.8354572326662,2188.491743001175
1986,7,17,18,972.5466630981446,1083.2833800079347,1826.617912457657
1986,7,18,0,816.8919605735779,955.4995041902542,1444.6281851802826
1986,7,18,6,641.6182571851731,924.3487067106247,1085.4672430820465
1986,7,18,12,534.6054639665604,958.2230351118088,882.2683555288315
1986,7,18,18,497.441802107811,901.1367923856736,818.2812078718185
1986,7,19,0,462.41552668628697,850.7147605295182,746.8017569189072
1986,7,19,6,434.5352699371338,923.9627485521318,651.572138299942
1986,7,19,12,415.9867135854721,1009.5272474220277,583.8006473237991
1986,7,19,18,395.9661949934006,977.1440781330109,556.9245890398979
1986,7,20,0,409.42340416774755,950.1441831869126,534.5715831718445
1986,7,20,6,429.26353952274326,1042.3035147586822,517.6458023794174
1986,7,20,12,411.1252236884117,1123.4466709543228,501.3202437772751
1986,7,20,18,386.6038806372643,1077.7337327764512,483.9174375610352
1986,7,21,0,408.86275447626116,1044.6489009853365,471.01127964229585
1986,7,21,6,450.12121011705403,1131.0028964653015,465.5218499664307
1986,7,21,12,443.49872718410495,1200.3200387264253,458.003310945797
1986,7,21,18,417.9114525695801,1146.5619273460388,445.3563781532288
1986,7,22,0,439.69252637414934,1114.0012038326265,435.89238773422244
1986,7,22,6,474.67838732881546,1189.9977797462464,432.0223994240761
1986,7,22,12,462.318094142437,1239.104590135956,426.7335265399933
1986,7,22,18,431.8306664575577,1180.6520690002442,417.2336682816506
1986,7,23,0,435.36568619489674,1132.9291846706392,408.10609462051394
1986,7,23,6,446.59686653470993,1157.2064243419647,399.18396116590503
1986,7,23,12,431.33420841093067,1167.5490252704622,391.14508588447575
1986,7,23,18,410.0134217051506,1122.6218790431976,383.9514118199349
1986,7,24,0,412.9169653978348,1090.404274353409,375.33568738155367
1986,7,24,6,419.95076656723023,1081.9088166326524,362.9427931919098
1986,7,24,12,398.38496715612416,1041.9034788942338,352.7356144061089
1986,7,24,18,373.72022010507584,970.1208520824433,347.190783231926
1986,7,25,0,377.24399114913945,929.379028042984,340.9110486566544
1986,7,25,6,382.3164108844757,970.3989709718704,332.5130908371926
1986,7,25,12,359.9471045147896,1003.6540150259018,325.5799890477181
1986,7,25,18,339.1877084323883,963.1121078824998,321.2940685161591
1986,7,26,0,349.3030453422547,934.2584013416291,317.1321193616867
1986,7,26,6,362.5328221043587,953.8177908668519,313.36650141220093
1986,7,26,12,346.13993973617556,958.6010450918199,310.35744228229527
1986,7,26,18,322.1238785569191,926.5962899274826,306.84030594654087
1986,7,27,0,327.9949891935349,900.4987826688767,304.00684767513275
1986,7,27,6,347.741868166256,904.2986855577469,302.4765202088356
1986,7,27,12,338.6465587211609,887.878557103157,300.43616217079165
1986,7,27,18,317.21244311456684,824.515206742096,297.5396573310852
1986,7,28,0,319.92758803424834,795.3005990121842,294.1936425837517
1986,7,28,6,324.5782828079224,818.6422437757493,289.65166272592546
1986,7,28,12,302.9107062977791,818.4012388383866,285.84350855007176
1986,7,28,18,290.26464915199284,783.2912381130219,283.4475368824005
1986,7,29,0,304.4060078927994,768.9540712802888,280.75460308012964
1986,7,29,6,325.74663136606216,792.8880574131013,277.0563594147682
1986,7,29,12,314.23494094753266,793.2340726068497,273.61070616726875
1986,7,29,18,291.2940056228638,739.2485624929428,271.4453158723831
1986,7,30,0,303.4685269765854,706.2610622095109,267.9645188780785
1986,7,30,6,323.3063721784592,742.1303160522461,260.88717112064364
1986,7,30,12,306.9294535246849,753.052729865265,255.0884697371483
1986,7,30,18,283.40180117740636,688.2283291698457,253.24021513156893
1986,7,31,0,294.41177966861727,657.6591632257462,250.76658033008576
1986,7,31,6,321.89132697887425,724.4880541198731,246.48692404088976
1986,7,31,12,307.3091137620926,768.0225851766587,242.74385399603844
1986,7,31,18,287.3044915269852,718.8771116136551,241.07620153923037
1986,8,1,0,317.9881314484596,699.7701620449067,238.857969328928
1986,8,1,6,355.2260548900604,806.7409242179871,235.1717994855404
1986,8,1,12,338.1368986153603,892.2138843204499,232.2038789150238
1986,8,1,18,312.5145644508362,840.8528896842957,230.74589334440233
1986,8,2,0,340.03439151306156,811.2299611242295,229.8726714304924
1986,8,2,6,373.5526684612274,926.0925235980988,230.29432903470993
1986,8,2,12,354.4481774392128,1012.0373899585725,230.11781885070803
1986,8,2,18,332.57078248863223,953.8600913421632,228.74867774972918
1986,8,3,0,365.80302604761124,932.221916356659,227.9694363106251
1986,8,3,6,403.43179106245043,1043.2124361183166,228.7370922692299
1986,8,3,12,383.1379696382523,1106.2973308027267,229.18079259724618
1986,8,3,18,352.78929828958513,1027.2267631824493,228.01731061449053
1986,8,4,0,370.0749699093819,980.2673081317902,226.5006567094803
1986,8,4,6,387.4403590650559,1043.1792962554932,224.41671840467455
1986,8,4,12,355.45358833847047,1053.259270506859,222.71631339035036
1986,8,4,18,322.3007928855896,951.4575860023499,221.54301406002045
1986,8,5,0,337.9471526934624,897.6596663721085,219.6057971092701
1986,8,5,6,358.7836730501175,969.2171846035004,216.0650519891262
1986,8,5,12,333.44009767074584,1004.8569516319276,213.43738755083086
1986,8,5,18,302.97206892995837,924.1124167943955,212.40794688315393
1986,8,6,0,321.91139949741364,885.5262330596925,211.14147536735535
1986,8,6,6,359.5170945874214,954.4217177165986,209.29377646069528
1986,8,6,12,349.8618763827324,971.803036907959,207.3747291806698
1986,8,6,18,328.954900138855,897.7274279615402,206.19309436655047
1986,8,7,0,356.49537225790027,876.6588275289536,204.947638373518
1986,8,7,6,386.24004939937595,976.4068509000779,203.14853786325455
1986,8,7,12,361.14428205928806,1016.4907274190904,201.17791161990166
1986,8,7,18,334.9952126767159,932.7936463478089,200.00808119797708
1986,8,8,0,365.6147283107758,905.5382646137238,198.57505156064033
1986,8,8,6,397.6002866033554,1040.899650894928,196.35392298021318
1986,8,8,12,370.53808602085115,1123.5368625728609,194.65634697856905
1986,8,8,18,341.0192920703888,1030.1914337562562,193.70387903089525
1986,8,9,0,370.2213376368523,990.4028522750855,192.75213517575264
1986,8,9,6,405.34494456605916,1107.7645106645584,191.91954664039613
1986,8,9,12,382.29313888731,1160.397685359955,191.2658763176918
1986,8,9,18,351.1385357120514,1066.2036200967789,190.36529044184687
1986,8,10,0,372.5938352350235,1017.0444056150437,188.90501471810342
1986,8,10,6,401.1604980250359,1118.0496556926728,187.14730535764696
1986,8,10,12,376.47476912994387,1175.1757740261078,187.11216161084175
1986,8,10,18,338.58411836986545,1086.1462734827041,186.63308178496362
1986,8,11,0,342.58238893356327,1016.7589447641374,185.88164213118554
1986,8,11,6,362.8357958909035,1014.4482476215363,185.61763462643626
1986,8,11,12,348.91119340734485,978.2990562383652,185.80877821531297
1986,8,11,18,321.79881152849197,906.8567192375184,185.15632032661438
1986,8,12,0,323.7221360062599,870.2797407226562,184.86188409619334
1986,8,12,6,336.315485951519,875.6622741336823,185.39643277783395
1986,8,12,12,324.7332386096001,856.7417699720384,185.03197848358155
1986,8,12,18,313.8397211403847,810.6401119804383,184.03675539784433
1986,8,13,0,333.042419316864,808.0473218591691,182.78762842407227
1986,8,13,6,347.3246898321152,871.8960499671937,180.08102106051447
1986,8,13,12,328.99268766536716,898.7223647781373,177.0912935172558
1986,8,13,18,315.57619606637957,856.0636825756073,176.0166391647816
1986,8,14,0,338.5896753590584,849.4671659376145,174.75722334132195
1986,8,14,6,361.3639346866608,926.9602222015382,172.63015943250656
1986,8,14,12,342.9526864861489,963.1988642713548,171.02508204188348
1986,8,14,18,321.2334804945946,900.201197477913,170.25537168121338
1986,8,15,0,338.8123253927231,867.6157537822723,168.73312710828782
1986,8,15,6,363.4920594752312,912.3968690692902,165.52602025141718
1986,8,15,12,338.1438364321709,898.5150385631562,162.99014717097285
1986,8,15,18,304.7715904242516,795.7001633745194,162.19036171121598
1986,8,16,0,324.35253433179855,759.3513245250703,161.5832690615654
1986,8,16,6,339.21916435909276,813.8468652107239,160.94611815218926
1986,8,16,12,301.0092393108368,788.03178771801,159.82101307358744
1986,8,16,18,264.6484108362198,672.8196401058198,158.89063836779596
1986,8,17,0,273.9131579336167,631.390500699997,157.62292073926926
1986,8,17,6,296.4840988142014,702.5751281171799,155.19497112469674
1986,8,17,12,272.55108936433794,714.71738525486,153.12682814068796
1986,8,17,18,247.9457179008484,631.3869307554245,152.34721623563766
1986,8,18,0,275.28196224737167,606.1379925859452,151.5224074851513
1986,8,18,6,305.58193416347507,685.3467776828767,150.62451590709688
1986,8,18,12,277.7238043349266,702.4084184413911,149.81210092644693
1986,8,18,18,247.12217210245134,614.6063726139068,149.11156666154864
1986,8,19,0,269.369729890728,587.2190376455308,147.67351889457703
1986,8,19,6,301.05372890310286,680.2516584886552,144.76227961382867
1986,8,19,12,273.27824665927886,716.669673433876,142.95940708665847
1986,8,19,18,242.29068994703294,635.2817402839661,142.39345299639703
1986,8,20,0,262.1941413001061,602.4250481582642,141.7855352180481
1986,8,20,6,290.49470850458147,686.1684037940979,140.96821998329165
1986,8,20,12,266.9867582098961,713.979012945366,139.57642994151115
1986,8,20,18,243.95231391253472,635.4043308334351,138.7071652774811
1986,8,21,0,274.6565652121067,614.1901036052705,137.75443631970884
1986,8,21,6,309.543764349556,709.0076967346192,136.08548723208904
1986,8,21,12,289.3654609431267,747.0834457529069,134.3120414885998
1986,8,21,18,268.99190514369013,673.6965666791916,133.47952873036863
1986,8,22,0,300.95521864013676,660.0820105138779,132.92985830237865
1986,8,22,6,325.37178718595504,749.284889120102,133.07202460923196
1986,8,22,12,293.63427268371584,769.9385003355027,133.45052293071748
1986,8,22,18,263.01640730705265,680.2709227178574,132.91271583268644
1986,8,23,0,284.5850694095612,643.5282448888779,131.97351730163098
1986,8,23,6,306.32744636211396,716.313891410637,130.83446081228257
1986,8,23,12,276.91420152759554,732.9957035381318,130.53110814011097
1986,8,23,18,251.70589673666956,654.6010005186081,130.0958106533289
1986,8,24,0,270.0827758009911,634.9807872207642,129.74664649903775
1986,8,24,6,283.59915849056244,686.0908080177308,130.22231635427477
1986,8,24,12,261.71223246154784,678.4509919178009,130.7996201739788
1986,8,24,18,245.1628113917351,615.9296769737244,130.30263168747425
1986,8,25,0,268.34242782192234,599.9651542755128,129.76779673669338
1986,8,25,6,299.99867556705476,674.0146958908082,128.75102768831255
1986,8,25,12,281.6076682786942,702.4797499753953,126.70205631701947
1986,8,25,18,255.59503140048983,629.1976790857316,125.68398221814633
1986,8,26,0,285.61301137409214,608.7325340007783,125.48822464430333
1986,8,26,6,322.4479689023972,717.7527811456681,126.12793513658048
1986,8,26,12,303.91817159910204,780.2295728187562,125.60637802209855
1986,8,26,18,284.64606157579425,718.2038739532471,124.67847028272152
1986,8,27,0,322.69682098207477,711.3672953821183,124.34808201615812
1986,8,27,6,356.939022067833,835.507807012558,124.9498365883112
1986,8,27,12,329.5339720914841,882.3745108617783,125.23075923137665
1986,8,27,18,306.1223092640877,799.8437239465713,124.56825666372777
1986,8,28,0,344.0615584205628,776.1818618906021,122.41765132796765
1986,8,28,6,395.0753927864075,886.4620300397874,118.73609546954633
1986,8,28,12,389.78998881073,955.7211101835252,119.98580340127945
1986,8,28,18,373.66438078336716,906.4271134548188,126.42368483717442
1986,8,29,0,419.4787592730522,905.041031956482,133.79290082244873
1986,8,29,6,452.8381063302994,1094.3681252628328,129.69217116558553
1986,8,29,12,386.14797177238466,1096.437278608513,131.22821559500696
1986,8,29,18,313.0142219760895,901.9095843494416,131.02622745752336
