year,month,day,hour,flow_cfs
2008,1,23,12,337.625826181171
2008,1,23,18,356.382816524569
2008,1,24,0,364.025551456245
2008,1,24,6,339.301898340286
2008,1,24,12,335.573306050832
2008,1,24,18,339.301898340286
2008,1,25,0,332.902061755903
2008,1,25,6,326.385899579351
2008,1,25,12,307.483241302554
2008,1,25,18,307.483241302554
2008,1,26,0,329.324959575992
2008,1,26,6,305.916664998837
2008,1,26,12,305.916664998837
2008,1,26,18,319.70799006026
2008,1,27,0,332.485768941005
2008,1,27,6,322.749816692647
2008,1,27,12,309.042295520373
2008,1,27,18,304.057742366818
2008,1,28,0,300.668827717618
2008,1,28,6,292.275206191063
2008,1,28,12,283.531930792185
2008,1,28,18,279.784812764095
2008,1,29,0,292.613305910664
2008,1,29,6,289.195658434753
2008,1,29,12,296.707233978512
2008,1,29,18,301.714951007686
2008,1,30,0,296.73351980377
2008,1,30,6,293.003328599207
2008,1,30,12,284.238271760769
2008,1,30,18,293.003328599207
2008,1,31,0,297.300897767752
2008,1,31,6,311.666170150833
2008,1,31,12,297.84226744253
2008,1,31,18,302.86914115464
2008,2,1,0,302.643026685422
2008,2,1,6,306.181405958015
2008,2,1,12,319.984666062679
2008,2,1,18,328.768558856557
2008,2,2,0,332.419560011003
2008,2,2,6,317.36248760855
2008,2,2,12,303.672341084259
2008,2,2,18,299.938664759453
2008,2,3,0,300.429980479878
2008,2,3,6,288.435310681639
2008,2,3,12,279.694846721589
2008,2,3,18,270.95438276154
2008,2,4,0,275.769150692771
2008,2,4,6,275.589230985659
2008,2,4,12,266.860160320955
2008,2,4,18,263.119130036082
2008,2,5,0,267.269688567697
2008,2,5,6,271.443579444501
2008,2,5,12,297.172828680947
2008,2,5,18,385.938738546684
2008,2,6,0,408.627923712768
2008,2,6,6,356.007861139251
2008,2,6,12,342.410338665182
2008,2,6,18,337.465785038248
2008,2,7,0,355.100902614987
2008,2,7,6,485.594017009946
2008,2,7,12,594.077786767487
2008,2,7,18,767.135228999755
2008,2,8,0,800.682838280758
2008,2,8,6,967.71784720386
2008,2,8,12,1139.98175717732
2008,2,8,18,1205.84736981423
2008,2,9,0,998.551080411834
2008,2,9,6,850.728355421616
2008,2,9,12,802.643709245612
2008,2,9,18,818.671924637613
2008,2,10,0,850.530811420186
2008,2,10,6,1191.81182167828
2008,2,10,12,1497.90556822953
2008,2,10,18,1589.08242890437
2008,2,11,0,1613.21849172602
2008,2,11,6,1340.48724670819
2008,2,11,12,1169.87977894533
2008,2,11,18,1051.67317628106
2008,2,12,0,991.568321261503
2008,2,12,6,948.977677242032
2008,2,12,12,931.287014816748
2008,2,12,18,983.095383347937
2008,2,13,0,1046.7493664213
2008,2,13,6,1044.94792374852
2008,2,13,12,934.064501729663
2008,2,13,18,838.951270677234
2008,2,14,0,801.836545220558
2008,2,14,6,773.364161825142
2008,2,14,12,719.640964800132
2008,2,14,18,682.159664550126
2008,2,15,0,649.071601529358
2008,2,15,6,617.515360454679
2008,2,15,12,589.052728610074
2008,2,15,18,569.252636892088
2008,2,16,0,598.590738251454
2008,2,16,6,593.228924158937
2008,2,16,12,565.810780605373
2008,2,16,18,552.101708828591
2008,2,17,0,537.959938923968
2008,2,17,6,517.619035146067
2008,2,17,12,497.710610717372
2008,2,17,18,491.489228083405
2008,2,18,0,486.228203939537
2008,2,18,6,475.946113236893
2008,2,18,12,464.703291664368
2008,2,18,18,464.703291664368
2008,2,19,0,470.367031467945
2008,2,19,6,471.033859123746
2008,2,19,12,477.297607250392
2008,2,19,18,477.297607250392
2008,2,20,0,495.773170745913
2008,2,20,6,502.998327984285
2008,2,20,12,516.830782003853
2008,2,20,18,530.66323602342
2008,2,21,0,541.261245869259
2008,2,21,6,546.777033252345
2008,2,21,12,539.286936906423
2008,2,21,18,533.045189951487
2008,2,22,0,528.870200236967
2008,2,22,6,523.390400301448
2008,2,22,12,517.099650297825
2008,2,22,18,523.390400301448
2008,2,23,0,551.524141614798
2008,2,23,6,579.703688373464
2008,2,23,12,586.004815421002
2008,2,23,18,579.703688373464
2008,2,24,0,596.641691290317
2008,2,24,6,587.187084964039
2008,2,24,12,573.473586164454
2008,2,24,18,552.279997110551
2008,2,25,0,546.331502470547
2008,2,25,6,532.888690542622
2008,2,25,12,526.648776133458
2008,2,25,18,519.160878842461
2008,2,26,0,534.485250999543
2008,2,26,6,549.892541669167
2008,2,26,12,542.359767125754
2008,2,26,18,542.359767125754
2008,2,27,0,564.756683858618
2008,2,27,6,579.672713577463
2008,2,27,12,593.534452380402
2008,2,27,18,607.396191183341
2008,2,28,0,643.279502569041
2008,2,28,6,671.54269648032
2008,2,28,12,694.178967148196
2008,2,28,18,716.815237816072
2008,2,29,0,772.461323532831
2008,2,29,6,798.023468220772
2008,2,29,12,814.438507915186
2008,2,29,18,871.259799165083
2008,3,1,0,1694.50560927498
2008,3,1,6,2051.59921992414
2008,3,1,12,1747.6585947502
2008,3,1,18,1507.03893315415
2008,3,2,0,1319.30516320785
2008,3,2,6,1164.24113928028
2008,3,2,12,1055.39926806605
2008,3,2,18,968.570359569311
2008,3,3,0,910.955476067656
2008,3,3,6,861.931863872264
2008,3,3,12,861.931863872264
2008,3,3,18,870.676100172418
2008,3,4,0,903.535892143254
2008,3,4,6,893.941017575975
2008,3,4,12,827.861695495743
2008,3,4,18,780.484068343878
2008,3,5,0,754.804095049706
2008,3,5,6,714.367481956113
2008,3,5,12,677.160842270899
2008,3,5,18,647.395530522727
2008,3,6,0,627.930677994514
2008,3,6,6,614.591000185469
2008,3,6,12,600.878016408512
2008,3,6,18,579.685223298668
2008,3,7,0,581.061314899417
2008,3,7,6,589.950624495936
2008,3,7,12,589.950624495936
2008,3,7,18,589.950624495936
2008,3,8,0,668.517191140051
2008,3,8,6,908.627662628057
2008,3,8,12,1004.60945797609
2008,3,8,18,1031.48436067354
2008,3,9,0,1036.75778330489
2008,3,9,6,980.44237316493
2008,3,9,12,904.255131428547
2008,3,9,18,838.059659100215
2008,3,10,0,801.844111335051
2008,3,10,6,798.106607285882
2008,3,10,12,1024.54615632978
2008,3,10,18,1744.69816476448
2008,3,11,0,2002.71847043357
2008,3,11,6,2316.92670429142
2008,3,11,12,2266.28349764024
2008,3,11,18,2127.0146793495
2008,3,12,0,1810.22637246652
2008,3,12,6,1585.14728442962
2008,3,12,12,1422.88811358249
2008,3,12,18,1298.07336677701
2008,3,13,0,1200.08281211898
2008,3,13,6,1126.82414342959
2008,3,13,12,1054.20658751968
